order_id,user_id,product_id,category,product_name,unit_price,quantity,line_total
4855,4246,1000,Apparel,T-shirt,30.98,1,30.98
4855,4246,1022,Sports,Running Shoes,34.27,2,68.54
4855,4246,1017,Electronics,Smartwatch,39.86,1,39.86
4856,4248,1002,Apparel,Jacket,35.35,1,35.35
4856,4248,1001,Apparel,Jeans,17.81,1,17.81
4856,4248,1002,Apparel,Jacket,35.35,3,106.05
4856,4248,1012,Home,Bedding,32.74,2,65.48
4857,4249,1020,Electronics,Speaker,56.12,1,56.12
4857,4249,1003,Apparel,Dress,37.22,2,74.44
4857,4249,1017,Electronics,Smartwatch,39.86,1,39.86
4857,4249,1011,Home,Lamp,40.71,2,81.42
4858,4249,1025,Sports,Gloves,21.04,1,21.04
4858,4249,1016,Electronics,Headphones,67.74,1,67.74
4858,4249,1007,Beauty,Serum,15.65,1,15.65
4859,4251,1010,Beauty,Makeup,23.02,1,23.02
4859,4251,1001,Apparel,Jeans,17.81,2,35.62
4860,4251,1002,Apparel,Jacket,35.35,1,35.35
4860,4251,1013,Home,Cookware,44.62,1,44.62
4860,4251,1002,Apparel,Jacket,35.35,2,70.7
4860,4251,1022,Sports,Running Shoes,34.27,1,34.27
4861,4252,1002,Apparel,Jacket,35.35,3,106.05
4861,4252,1019,Electronics,Mouse,58.95,1,58.95
4862,4252,1000,Apparel,T-shirt,30.98,1,30.98
4862,4252,1006,Beauty,Moisturizer,18.38,2,36.76
4862,4252,1021,Sports,Yoga Mat,18.28,1,18.28
4863,4252,1007,Beauty,Serum,15.65,1,15.65
4863,4252,1020,Electronics,Speaker,56.12,1,56.12
4864,4252,1024,Sports,Backpack,30.6,1,30.6
4865,4252,1001,Apparel,Jeans,22.22,1,22.22
4865,4252,1005,Apparel,Sweater,22.86,1,22.86
4865,4252,1006,Beauty,Moisturizer,18.38,1,18.38
4865,4252,1002,Apparel,Jacket,35.35,2,70.7
4866,4252,1013,Home,Cookware,44.62,2,89.24
4866,4252,1009,Beauty,Sunscreen,18.52,1,18.52
4867,4253,1013,Home,Cookware,44.62,1,44.62
4867,4253,1004,Apparel,Shoes,13.32,2,26.64
4868,4253,1011,Home,Lamp,40.71,1,40.71
4868,4253,1012,Home,Bedding,49.1,1,49.1
4868,4253,1016,Electronics,Headphones,80.46,1,80.46
4868,4253,1023,Sports,Bottle,22.7,2,45.4
4868,4253,1010,Beauty,Makeup,23.02,1,23.02
4869,4253,1013,Home,Cookware,44.62,1,44.62
4869,4253,1015,Home,Storage,22.38,1,22.38
4869,4253,1011,Home,Lamp,40.71,1,40.71
4869,4253,1015,Home,Storage,22.38,3,67.14
4870,4254,1004,Apparel,Shoes,8.88,1,8.88
4870,4254,1001,Apparel,Jeans,17.81,2,35.62
4870,4254,1001,Apparel,Jeans,17.81,1,17.81
4871,4255,1020,Electronics,Speaker,56.12,1,56.12
4871,4255,1023,Sports,Bottle,22.7,1,22.7
4871,4255,1016,Electronics,Headphones,67.74,2,135.48
4871,4255,1001,Apparel,Jeans,17.81,1,17.81
4872,4256,1024,Sports,Backpack,27.13,2,54.26
4872,4256,1006,Beauty,Moisturizer,18.38,1,18.38
4872,4256,1010,Beauty,Makeup,34.52,1,34.52
4873,4256,1001,Apparel,Jeans,19.46,1,19.46
4873,4256,1001,Apparel,Jeans,25.53,1,25.53
4874,4258,1000,Apparel,T-shirt,30.98,1,30.98
4874,4258,1017,Electronics,Smartwatch,39.86,2,79.72
4875,4259,1011,Home,Lamp,40.71,1,40.71
4875,4259,1023,Sports,Bottle,25.02,1,25.02
4875,4259,1019,Electronics,Mouse,58.95,1,58.95
4876,4260,1016,Electronics,Headphones,67.74,1,67.74
4876,4260,1012,Home,Bedding,32.74,1,32.74
4876,4260,1011,Home,Lamp,40.71,1,40.71
4876,4260,1019,Electronics,Mouse,58.95,1,58.95
4876,4260,1001,Apparel,Jeans,17.81,1,17.81
4877,4260,1003,Apparel,Dress,37.22,1,37.22
4877,4260,1002,Apparel,Jacket,35.35,1,35.35
4877,4260,1020,Electronics,Speaker,56.12,1,56.12
4878,4262,1012,Home,Bedding,32.74,1,32.74
4878,4262,1020,Electronics,Speaker,56.12,1,56.12
4878,4262,1003,Apparel,Dress,37.22,1,37.22
4878,4262,1024,Sports,Backpack,20.4,2,40.8
4879,4262,1007,Beauty,Serum,21.67,2,43.34
4879,4262,1022,Sports,Running Shoes,34.27,1,34.27
4880,4262,1008,Beauty,Cleanser,17.5,3,52.5
4880,4262,1021,Sports,Yoga Mat,18.28,1,18.28
4881,4262,1007,Beauty,Serum,15.65,2,31.3
4881,4262,1007,Beauty,Serum,15.65,1,15.65
4881,4262,1019,Electronics,Mouse,58.95,1,58.95
4881,4262,1019,Electronics,Mouse,58.95,1,58.95
4882,4263,1002,Apparel,Jacket,35.35,1,35.35
4882,4263,1015,Home,Storage,22.38,3,67.14
4882,4263,1000,Apparel,T-shirt,30.98,1,30.98
4882,4263,1012,Home,Bedding,32.74,1,32.74
4882,4263,1019,Electronics,Mouse,58.95,1,58.95
4883,4267,1000,Apparel,T-shirt,30.98,1,30.98
4883,4267,1014,Home,Decor,37.24,2,74.48
4883,4267,1019,Electronics,Mouse,58.95,1,58.95
4883,4267,1003,Apparel,Dress,37.22,1,37.22
4884,4268,1003,Apparel,Dress,37.22,1,37.22
4884,4268,1003,Apparel,Dress,37.22,2,74.44
4884,4268,1017,Electronics,Smartwatch,39.86,1,39.86
4885,4269,1021,Sports,Yoga Mat,18.28,2,36.56
4885,4269,1009,Beauty,Sunscreen,12.34,1,12.34
4885,4269,1019,Electronics,Mouse,58.95,1,58.95
4886,4269,1017,Electronics,Smartwatch,39.86,2,79.72
4886,4269,1001,Apparel,Jeans,17.81,2,35.62
4886,4269,1016,Electronics,Headphones,67.74,1,67.74
4886,4269,1011,Home,Lamp,40.71,1,40.71
4887,4270,1000,Apparel,T-shirt,30.98,1,30.98
4887,4270,1017,Electronics,Smartwatch,39.86,1,39.86
4887,4270,1022,Sports,Running Shoes,34.27,1,34.27
4887,4270,1024,Sports,Backpack,20.4,2,40.8
4887,4270,1001,Apparel,Jeans,17.81,1,17.81
4888,4270,1002,Apparel,Jacket,35.35,1,35.35
4888,4270,1016,Electronics,Headphones,67.74,1,67.74
4888,4270,1010,Beauty,Makeup,23.02,2,46.04
4889,4271,1019,Electronics,Mouse,58.95,2,117.9
4889,4271,1024,Sports,Backpack,20.4,1,20.4
4890,4272,1019,Electronics,Mouse,58.95,1,58.95
4890,4272,1019,Electronics,Mouse,58.95,1,58.95
4890,4272,1000,Apparel,T-shirt,30.98,1,30.98
4891,4272,1000,Apparel,T-shirt,30.98,1,30.98
4891,4272,1012,Home,Bedding,32.74,2,65.48
4891,4272,1002,Apparel,Jacket,35.35,2,70.7
4891,4272,1008,Beauty,Cleanser,17.5,2,35.0
4891,4272,1012,Home,Bedding,32.74,1,32.74
4892,4275,1002,Apparel,Jacket,35.35,1,35.35
4893,4275,1013,Home,Cookware,44.62,1,44.62
4893,4275,1000,Apparel,T-shirt,30.98,1,30.98
4893,4275,1009,Beauty,Sunscreen,12.34,2,24.68
4893,4275,1024,Sports,Backpack,20.4,1,20.4
4894,4275,1007,Beauty,Serum,20.77,1,20.77
4895,4275,1022,Sports,Running Shoes,51.41,1,51.41
4895,4275,1024,Sports,Backpack,20.4,1,20.4
4896,4275,1014,Home,Decor,37.24,1,37.24
4896,4275,1017,Electronics,Smartwatch,39.86,1,39.86
4896,4275,1018,Electronics,Keyboard,78.45,2,156.9
4897,4275,1001,Apparel,Jeans,26.71,1,26.71
4898,4276,1013,Home,Cookware,44.62,3,133.86
4898,4276,1002,Apparel,Jacket,35.35,2,70.7
4898,4276,1005,Apparel,Sweater,15.24,2,30.48
4898,4276,1014,Home,Decor,37.24,1,37.24
4898,4276,1022,Sports,Running Shoes,34.27,1,34.27
4898,4276,1003,Apparel,Dress,37.22,2,74.44
4899,4277,1025,Sports,Gloves,21.89,1,21.89
4899,4277,1007,Beauty,Serum,23.47,1,23.47
4900,4280,1005,Apparel,Sweater,15.24,1,15.24
4900,4280,1011,Home,Lamp,40.71,1,40.71
4900,4280,1002,Apparel,Jacket,35.35,1,35.35
4900,4280,1004,Apparel,Shoes,13.32,1,13.32
4900,4280,1019,Electronics,Mouse,58.95,1,58.95
4901,4280,1015,Home,Storage,28.96,1,28.96
4902,4281,1003,Apparel,Dress,37.22,1,37.22
4902,4281,1016,Electronics,Headphones,67.74,2,135.48
4902,4281,1000,Apparel,T-shirt,34.14,1,34.14
4903,4281,1009,Beauty,Sunscreen,12.34,2,24.68
4903,4281,1014,Home,Decor,37.24,1,37.24
4903,4281,1005,Apparel,Sweater,15.24,1,15.24
4904,4281,1003,Apparel,Dress,37.22,2,74.44
4904,4281,1005,Apparel,Sweater,15.24,1,15.24
4905,4282,1014,Home,Decor,37.24,1,37.24
4905,4282,1020,Electronics,Speaker,56.12,1,56.12
4905,4282,1010,Beauty,Makeup,23.02,3,69.06
4906,4286,1021,Sports,Yoga Mat,18.28,2,36.56
4906,4286,1022,Sports,Running Shoes,34.27,1,34.27
4906,4286,1002,Apparel,Jacket,35.35,1,35.35
4906,4286,1003,Apparel,Dress,37.22,1,37.22
4906,4286,1013,Home,Cookware,44.62,1,44.62
4907,4286,1001,Apparel,Jeans,17.81,1,17.81
4907,4286,1003,Apparel,Dress,37.22,1,37.22
4908,4286,1020,Electronics,Speaker,56.12,2,112.24
4908,4286,1003,Apparel,Dress,37.22,1,37.22
4908,4286,1021,Sports,Yoga Mat,18.28,1,18.28
4908,4286,1009,Beauty,Sunscreen,12.34,2,24.68
4909,4286,1015,Home,Storage,22.38,2,44.76
4909,4286,1015,Home,Storage,22.38,1,22.38
4909,4286,1020,Electronics,Speaker,56.12,1,56.12
4910,4286,1025,Sports,Gloves,21.04,2,42.08
4911,4286,1016,Electronics,Headphones,67.74,1,67.74
4911,4286,1013,Home,Cookware,44.62,1,44.62
4912,4286,1004,Apparel,Shoes,8.88,1,8.88
4912,4286,1015,Home,Storage,22.38,2,44.76
4912,4286,1003,Apparel,Dress,37.22,1,37.22
4913,4287,1021,Sports,Yoga Mat,24.41,2,48.82
4914,4288,1009,Beauty,Sunscreen,12.34,1,12.34
4914,4288,1009,Beauty,Sunscreen,12.34,1,12.34
4914,4288,1004,Apparel,Shoes,8.88,2,17.76
4914,4288,1018,Electronics,Keyboard,78.45,1,78.45
4915,4290,1021,Sports,Yoga Mat,18.28,1,18.28
4915,4290,1016,Electronics,Headphones,67.74,1,67.74
4915,4290,1018,Electronics,Keyboard,78.45,1,78.45
4915,4290,1017,Electronics,Smartwatch,39.86,1,39.86
4915,4290,1021,Sports,Yoga Mat,18.28,1,18.28
4916,4290,1001,Apparel,Jeans,17.81,1,17.81
4916,4290,1012,Home,Bedding,32.74,1,32.74
4916,4290,1005,Apparel,Sweater,17.1,2,34.2
4917,4293,1003,Apparel,Dress,37.22,3,111.66
4917,4293,1005,Apparel,Sweater,15.24,1,15.24
4917,4293,1009,Beauty,Sunscreen,12.34,1,12.34
4917,4293,1010,Beauty,Makeup,23.02,1,23.02
4918,4294,1017,Electronics,Smartwatch,39.86,1,39.86
4918,4294,1023,Sports,Bottle,22.7,1,22.7
4918,4294,1004,Apparel,Shoes,13.32,1,13.32
4918,4294,1001,Apparel,Jeans,17.81,1,17.81
4919,4297,1003,Apparel,Dress,37.22,3,111.66
4919,4297,1022,Sports,Running Shoes,34.27,1,34.27
4920,4297,1015,Home,Storage,22.38,1,22.38
4920,4297,1011,Home,Lamp,40.71,1,40.71
4920,4297,1011,Home,Lamp,40.71,1,40.71
4920,4297,1012,Home,Bedding,32.74,1,32.74
4921,4297,1003,Apparel,Dress,37.22,1,37.22
4921,4297,1012,Home,Bedding,32.74,1,32.74
4921,4297,1011,Home,Lamp,40.71,1,40.71
4921,4297,1016,Electronics,Headphones,67.74,1,67.74
4922,4298,1011,Home,Lamp,40.71,3,122.13
4922,4298,1014,Home,Decor,37.24,1,37.24
4922,4298,1008,Beauty,Cleanser,17.5,2,35.0
4923,4299,1019,Electronics,Mouse,58.95,1,58.95
4923,4299,1000,Apparel,T-shirt,30.98,1,30.98
4923,4299,1015,Home,Storage,22.38,2,44.76
4923,4299,1008,Beauty,Cleanser,17.5,1,17.5
4923,4299,1009,Beauty,Sunscreen,12.34,1,12.34
4923,4299,1019,Electronics,Mouse,58.95,1,58.95
4924,4301,1025,Sports,Gloves,21.04,1,21.04
4924,4301,1001,Apparel,Jeans,17.81,2,35.62
4925,4303,1004,Apparel,Shoes,8.88,1,8.88
4925,4303,1009,Beauty,Sunscreen,12.34,2,24.68
4925,4303,1002,Apparel,Jacket,35.35,2,70.7
4925,4303,1006,Beauty,Moisturizer,23.04,1,23.04
4926,4304,1008,Beauty,Cleanser,17.5,1,17.5
4926,4304,1015,Home,Storage,22.38,1,22.38
4926,4304,1013,Home,Cookware,44.62,3,133.86
4926,4304,1001,Apparel,Jeans,17.81,2,35.62
4926,4304,1004,Apparel,Shoes,8.88,1,8.88
4927,4306,1009,Beauty,Sunscreen,12.34,1,12.34
4927,4306,1024,Sports,Backpack,20.4,1,20.4
4927,4306,1002,Apparel,Jacket,35.35,1,35.35
4927,4306,1000,Apparel,T-shirt,30.98,1,30.98
4928,4306,1011,Home,Lamp,40.71,1,40.71
4929,4308,1016,Electronics,Headphones,67.74,1,67.74
4930,4308,1008,Beauty,Cleanser,17.5,1,17.5
4930,4308,1009,Beauty,Sunscreen,12.34,2,24.68
4930,4308,1013,Home,Cookware,44.62,2,89.24
4931,4309,1019,Electronics,Mouse,58.95,2,117.9
4931,4309,1020,Electronics,Speaker,56.12,2,112.24
4931,4309,1005,Apparel,Sweater,15.24,1,15.24
4932,4309,1008,Beauty,Cleanser,21.28,1,21.28
4932,4309,1001,Apparel,Jeans,17.81,1,17.81
4932,4309,1010,Beauty,Makeup,23.02,1,23.02
4933,4309,1025,Sports,Gloves,21.04,1,21.04
4933,4309,1011,Home,Lamp,40.71,1,40.71
4934,4309,1000,Apparel,T-shirt,30.98,1,30.98
4934,4309,1003,Apparel,Dress,37.22,3,111.66
4934,4309,1006,Beauty,Moisturizer,18.38,1,18.38
4935,4315,1006,Beauty,Moisturizer,24.44,1,24.44
4935,4315,1004,Apparel,Shoes,8.88,1,8.88
4936,4315,1013,Home,Cookware,44.62,2,89.24
4936,4315,1003,Apparel,Dress,37.22,1,37.22
4936,4315,1021,Sports,Yoga Mat,18.28,1,18.28
4937,4315,1019,Electronics,Mouse,58.95,1,58.95
4937,4315,1014,Home,Decor,37.24,3,111.72
4938,4318,1002,Apparel,Jacket,35.35,1,35.35
4939,4318,1009,Beauty,Sunscreen,12.34,1,12.34
4939,4318,1014,Home,Decor,37.24,1,37.24
4940,4318,1009,Beauty,Sunscreen,12.34,1,12.34
4940,4318,1019,Electronics,Mouse,58.95,1,58.95
4940,4318,1020,Electronics,Speaker,56.12,1,56.12
4940,4318,1003,Apparel,Dress,37.22,1,37.22
4941,4318,1011,Home,Lamp,40.71,1,40.71
4942,4321,1009,Beauty,Sunscreen,18.52,2,37.04
4942,4321,1003,Apparel,Dress,37.22,1,37.22
4943,4322,1017,Electronics,Smartwatch,50.49,1,50.49
4943,4322,1014,Home,Decor,45.17,1,45.17
4944,4323,1025,Sports,Gloves,21.04,1,21.04
4944,4323,1002,Apparel,Jacket,40.99,1,40.99
4944,4323,1014,Home,Decor,37.24,1,37.24
4945,4323,1021,Sports,Yoga Mat,18.28,1,18.28
4945,4323,1024,Sports,Backpack,20.4,1,20.4
4945,4323,1000,Apparel,T-shirt,30.98,1,30.98
4946,4326,1003,Apparel,Dress,39.45,1,39.45
4946,4326,1002,Apparel,Jacket,35.35,1,35.35
4947,4326,1006,Beauty,Moisturizer,24.23,1,24.23
4947,4326,1005,Apparel,Sweater,15.24,1,15.24
4948,4326,1005,Apparel,Sweater,15.24,2,30.48
4949,4327,1001,Apparel,Jeans,23.72,1,23.72
4949,4327,1004,Apparel,Shoes,8.88,1,8.88
4950,4328,1007,Beauty,Serum,23.47,1,23.47
4950,4328,1020,Electronics,Speaker,56.12,3,168.36
4951,4330,1017,Electronics,Smartwatch,39.86,2,79.72
4951,4330,1006,Beauty,Moisturizer,18.38,1,18.38
4951,4330,1019,Electronics,Mouse,58.95,1,58.95
4952,4330,1021,Sports,Yoga Mat,27.42,1,27.42
4952,4330,1021,Sports,Yoga Mat,27.42,1,27.42
4953,4331,1024,Sports,Backpack,20.4,2,40.8
4953,4331,1002,Apparel,Jacket,35.35,1,35.35
4953,4331,1018,Electronics,Keyboard,78.45,2,156.9
4953,4331,1014,Home,Decor,37.24,1,37.24
4954,4332,1006,Beauty,Moisturizer,27.58,1,27.58
4955,4332,1018,Electronics,Keyboard,78.45,1,78.45
4955,4332,1019,Electronics,Mouse,58.95,1,58.95
4955,4332,1005,Apparel,Sweater,15.24,1,15.24
4955,4332,1020,Electronics,Speaker,56.12,2,112.24
4955,4332,1005,Apparel,Sweater,15.24,2,30.48
4956,4332,1009,Beauty,Sunscreen,12.34,2,24.68
4956,4332,1016,Electronics,Headphones,67.74,1,67.74
4956,4332,1005,Apparel,Sweater,15.24,1,15.24
4957,4333,1016,Electronics,Headphones,67.74,2,135.48
4957,4333,1001,Apparel,Jeans,17.81,1,17.81
4957,4333,1004,Apparel,Shoes,8.88,1,8.88
4957,4333,1021,Sports,Yoga Mat,18.28,1,18.28
4957,4333,1018,Electronics,Keyboard,78.45,1,78.45
4958,4334,1003,Apparel,Dress,37.22,1,37.22
4958,4334,1014,Home,Decor,37.24,2,74.48
4959,4337,1000,Apparel,T-shirt,30.98,1,30.98
4959,4337,1023,Sports,Bottle,22.7,1,22.7
4959,4337,1006,Beauty,Moisturizer,18.38,1,18.38
4959,4337,1003,Apparel,Dress,37.22,3,111.66
4960,4339,1001,Apparel,Jeans,17.81,2,35.62
4960,4339,1019,Electronics,Mouse,58.95,1,58.95
4960,4339,1014,Home,Decor,37.24,1,37.24
4960,4339,1018,Electronics,Keyboard,78.45,1,78.45
4960,4339,1013,Home,Cookware,44.62,1,44.62
4961,4339,1018,Electronics,Keyboard,79.12,1,79.12
4962,4339,1016,Electronics,Headphones,67.74,1,67.74
4963,4341,1021,Sports,Yoga Mat,18.58,1,18.58
4963,4341,1000,Apparel,T-shirt,30.98,1,30.98
4964,4342,1006,Beauty,Moisturizer,18.38,1,18.38
4964,4342,1003,Apparel,Dress,37.22,1,37.22
4964,4342,1018,Electronics,Keyboard,78.45,3,235.35
4964,4342,1014,Home,Decor,42.81,1,42.81
4965,4343,1006,Beauty,Moisturizer,18.38,1,18.38
4965,4343,1016,Electronics,Headphones,67.74,1,67.74
4966,4349,1008,Beauty,Cleanser,24.51,1,24.51
4966,4349,1011,Home,Lamp,40.71,1,40.71
4966,4349,1020,Electronics,Speaker,56.12,1,56.12
4967,4350,1023,Sports,Bottle,28.45,1,28.45
4967,4350,1017,Electronics,Smartwatch,39.86,1,39.86
4967,4350,1011,Home,Lamp,40.71,3,122.13
4967,4350,1005,Apparel,Sweater,15.24,1,15.24
4968,4352,1014,Home,Decor,37.24,1,37.24
4968,4352,1023,Sports,Bottle,22.7,1,22.7
4968,4352,1020,Electronics,Speaker,56.12,1,56.12
4968,4352,1014,Home,Decor,37.24,2,74.48
4968,4352,1013,Home,Cookware,44.62,1,44.62
4968,4352,1000,Apparel,T-shirt,30.98,1,30.98
4969,4356,1024,Sports,Backpack,20.4,2,40.8
4969,4356,1011,Home,Lamp,40.71,2,81.42
4970,4356,1022,Sports,Running Shoes,34.27,1,34.27
4970,4356,1022,Sports,Running Shoes,34.27,1,34.27
4970,4356,1005,Apparel,Sweater,15.24,1,15.24
4971,4358,1006,Beauty,Moisturizer,18.38,2,36.76
4971,4358,1008,Beauty,Cleanser,17.5,1,17.5
4971,4358,1009,Beauty,Sunscreen,18.52,1,18.52
4972,4361,1003,Apparel,Dress,37.22,2,74.44
4972,4361,1012,Home,Bedding,32.74,1,32.74
4972,4361,1003,Apparel,Dress,37.22,1,37.22
4972,4361,1004,Apparel,Shoes,8.88,1,8.88
4973,4363,1007,Beauty,Serum,23.47,1,23.47
4973,4363,1002,Apparel,Jacket,35.35,1,35.35
4973,4363,1020,Electronics,Speaker,56.12,2,112.24
4973,4363,1010,Beauty,Makeup,23.02,1,23.02
4973,4363,1016,Electronics,Headphones,67.74,1,67.74
4974,4365,1004,Apparel,Shoes,8.88,2,17.76
4974,4365,1015,Home,Storage,22.38,1,22.38
4975,4365,1020,Electronics,Speaker,56.12,1,56.12
4975,4365,1013,Home,Cookware,44.62,1,44.62
4976,4366,1006,Beauty,Moisturizer,18.38,2,36.76
4976,4366,1002,Apparel,Jacket,35.35,1,35.35
4976,4366,1018,Electronics,Keyboard,78.45,1,78.45
4976,4366,1008,Beauty,Cleanser,17.5,1,17.5
4977,4367,1004,Apparel,Shoes,13.32,1,13.32
4977,4367,1009,Beauty,Sunscreen,12.34,1,12.34
4978,4368,1005,Apparel,Sweater,21.28,1,21.28
4978,4368,1000,Apparel,T-shirt,46.48,1,46.48
4978,4368,1019,Electronics,Mouse,58.95,1,58.95
4978,4368,1019,Electronics,Mouse,58.95,1,58.95
4979,4368,1000,Apparel,T-shirt,30.98,1,30.98
4979,4368,1000,Apparel,T-shirt,30.98,1,30.98
4979,4368,1018,Electronics,Keyboard,78.45,2,156.9
4979,4368,1004,Apparel,Shoes,8.88,1,8.88
4979,4368,1017,Electronics,Smartwatch,39.86,1,39.86
4980,4369,1006,Beauty,Moisturizer,18.38,1,18.38
4980,4369,1022,Sports,Running Shoes,34.27,1,34.27
4980,4369,1010,Beauty,Makeup,23.02,1,23.02
4980,4369,1024,Sports,Backpack,20.4,1,20.4
4981,4372,1005,Apparel,Sweater,15.95,1,15.95
4981,4372,1005,Apparel,Sweater,15.24,1,15.24
4981,4372,1002,Apparel,Jacket,35.35,1,35.35
4981,4372,1014,Home,Decor,37.24,1,37.24
4982,4372,1012,Home,Bedding,32.74,1,32.74
4982,4372,1013,Home,Cookware,44.62,1,44.62
4982,4372,1012,Home,Bedding,32.74,1,32.74
4982,4372,1006,Beauty,Moisturizer,27.58,1,27.58
4983,4372,1024,Sports,Backpack,20.4,2,40.8
4983,4372,1007,Beauty,Serum,15.65,1,15.65
4984,4373,1011,Home,Lamp,40.71,1,40.71
4984,4373,1016,Electronics,Headphones,67.74,1,67.74
4985,4374,1023,Sports,Bottle,22.7,1,22.7
4985,4374,1025,Sports,Gloves,21.04,1,21.04
4985,4374,1020,Electronics,Speaker,56.12,1,56.12
4985,4374,1005,Apparel,Sweater,15.24,1,15.24
4986,4375,1000,Apparel,T-shirt,30.98,1,30.98
4986,4375,1001,Apparel,Jeans,17.81,2,35.62
4986,4375,1001,Apparel,Jeans,17.81,2,35.62
4986,4375,1018,Electronics,Keyboard,78.45,1,78.45
4987,4376,1015,Home,Storage,22.38,2,44.76
4987,4376,1000,Apparel,T-shirt,30.98,1,30.98
4987,4376,1005,Apparel,Sweater,15.24,1,15.24
4987,4376,1010,Beauty,Makeup,23.02,1,23.02
4987,4376,1012,Home,Bedding,32.74,1,32.74
4988,4377,1011,Home,Lamp,40.71,1,40.71
4988,4377,1011,Home,Lamp,40.71,2,81.42
4988,4377,1023,Sports,Bottle,22.7,1,22.7
4989,4377,1009,Beauty,Sunscreen,18.52,1,18.52
4989,4377,1017,Electronics,Smartwatch,39.86,1,39.86
4990,4379,1024,Sports,Backpack,20.4,1,20.4
4990,4379,1014,Home,Decor,37.24,1,37.24
4990,4379,1005,Apparel,Sweater,15.24,1,15.24
4990,4379,1005,Apparel,Sweater,15.24,1,15.24
4990,4379,1012,Home,Bedding,32.74,1,32.74
4991,4379,1022,Sports,Running Shoes,34.27,1,34.27
4991,4379,1017,Electronics,Smartwatch,39.86,1,39.86
4991,4379,1024,Sports,Backpack,20.4,1,20.4
4991,4379,1024,Sports,Backpack,20.4,2,40.8
4992,4380,1008,Beauty,Cleanser,20.48,1,20.48
4992,4380,1010,Beauty,Makeup,23.02,1,23.02
4993,4383,1015,Home,Storage,22.38,1,22.38
4993,4383,1002,Apparel,Jacket,35.35,1,35.35
4993,4383,1017,Electronics,Smartwatch,39.86,2,79.72
4993,4383,1000,Apparel,T-shirt,30.98,2,61.96
4993,4383,1000,Apparel,T-shirt,30.98,2,61.96
4994,4383,1001,Apparel,Jeans,17.81,2,35.62
4994,4383,1005,Apparel,Sweater,15.24,1,15.24
4995,4384,1008,Beauty,Cleanser,17.5,1,17.5
4995,4384,1008,Beauty,Cleanser,17.5,1,17.5
4995,4384,1013,Home,Cookware,44.62,1,44.62
4996,4384,1007,Beauty,Serum,19.32,2,38.64
4996,4384,1003,Apparel,Dress,37.22,1,37.22
4996,4384,1001,Apparel,Jeans,17.81,1,17.81
4996,4384,1018,Electronics,Keyboard,78.45,1,78.45
4996,4384,1018,Electronics,Keyboard,78.45,1,78.45
4997,4384,1001,Apparel,Jeans,17.81,1,17.81
4997,4384,1023,Sports,Bottle,22.7,1,22.7
4997,4384,1009,Beauty,Sunscreen,15.42,1,15.42
4997,4384,1014,Home,Decor,37.24,1,37.24
4998,4384,1017,Electronics,Smartwatch,39.86,1,39.86
4998,4384,1010,Beauty,Makeup,23.02,1,23.02
4998,4384,1005,Apparel,Sweater,15.24,1,15.24
4999,4384,1002,Apparel,Jacket,35.35,1,35.35
4999,4384,1017,Electronics,Smartwatch,39.86,1,39.86
4999,4384,1020,Electronics,Speaker,56.12,1,56.12
4999,4384,1007,Beauty,Serum,15.65,1,15.65
4999,4384,1004,Apparel,Shoes,8.88,1,8.88
5000,4384,1002,Apparel,Jacket,35.35,1,35.35
5000,4384,1005,Apparel,Sweater,15.24,1,15.24
5000,4384,1021,Sports,Yoga Mat,18.28,1,18.28
5001,4384,1003,Apparel,Dress,37.22,1,37.22
5001,4384,1005,Apparel,Sweater,15.24,1,15.24
5002,4384,1003,Apparel,Dress,37.51,1,37.51
5002,4384,1007,Beauty,Serum,23.47,1,23.47
5003,4385,1002,Apparel,Jacket,35.35,1,35.35
5003,4385,1017,Electronics,Smartwatch,39.86,2,79.72
5003,4385,1001,Apparel,Jeans,18.28,1,18.28
5004,4385,1022,Sports,Running Shoes,34.27,1,34.27
5004,4385,1001,Apparel,Jeans,17.81,1,17.81
5004,4385,1003,Apparel,Dress,37.22,2,74.44
5005,4386,1001,Apparel,Jeans,25.19,1,25.19
5005,4386,1008,Beauty,Cleanser,17.5,1,17.5
5005,4386,1000,Apparel,T-shirt,30.98,2,61.96
5005,4386,1011,Home,Lamp,40.71,3,122.13
5006,4386,1022,Sports,Running Shoes,34.27,2,68.54
5006,4386,1015,Home,Storage,22.38,2,44.76
5007,4386,1003,Apparel,Dress,37.22,2,74.44
5007,4386,1008,Beauty,Cleanser,17.5,1,17.5
5007,4386,1000,Apparel,T-shirt,30.98,2,61.96
5007,4386,1018,Electronics,Keyboard,78.45,1,78.45
5008,4390,1010,Beauty,Makeup,23.02,1,23.02
5008,4390,1017,Electronics,Smartwatch,39.86,1,39.86
5009,4390,1013,Home,Cookware,44.62,1,44.62
5009,4390,1023,Sports,Bottle,22.7,2,45.4
5009,4390,1002,Apparel,Jacket,35.35,1,35.35
5009,4390,1003,Apparel,Dress,37.22,1,37.22
5009,4390,1019,Electronics,Mouse,58.95,2,117.9
5009,4390,1017,Electronics,Smartwatch,39.86,1,39.86
5010,4390,1012,Home,Bedding,32.74,2,65.48
5010,4390,1001,Apparel,Jeans,17.81,2,35.62
5010,4390,1018,Electronics,Keyboard,78.45,1,78.45
5011,4390,1016,Electronics,Headphones,67.74,1,67.74
5012,4390,1024,Sports,Backpack,20.4,1,20.4
5012,4390,1018,Electronics,Keyboard,78.45,1,78.45
5012,4390,1005,Apparel,Sweater,15.24,2,30.48
